id,Action
16587,1
16588,0.435
16589,0.991
16590,0.433
16591,0.999
16592,1
16593,0.935
16594,1
16595,1
16596,0.995
16597,1
16598,1
16599,1
16600,1
16601,0.838
16602,1
16603,1
16604,1
16605,0.995
16606,0.998
16607,1
16608,1
16609,1
16610,0.999
16611,0.95
16612,1
16613,1
16614,1
16615,0.982
16616,1
16617,1
16618,1
16619,1
16620,1
16621,1
16622,0.998
16623,1
16624,1
16625,0.997
16626,0.967
16627,0.966
16628,0.999
16629,1
16630,1
16631,1
16632,1
16633,0.781
16634,0.997
16635,1
16636,0.993
16637,1
16638,1
16639,1
16640,1
16641,1
16642,0.767
16643,0.999
16644,0.995
16645,1
16646,0.575
16647,1
16648,1
16649,1
16650,1
16651,0.632
16652,0.997
16653,0.962
16654,1
16655,0.999
16656,1
16657,1
16658,0.999
16659,1
16660,1
16661,1
16662,1
16663,0.999
16664,1
16665,1
16666,1
16667,1
16668,0.914
16669,0.997
16670,1
16671,0.999
16672,1
16673,1
16674,0.819
16675,1
16676,1
16677,0.999
16678,0.997
16679,1
16680,0.994
16681,1
16682,1
16683,0.994
16684,0.994
16685,0.998
16686,0.204
16687,1
16688,0.999
16689,0.999
16690,1
16691,1
16692,0.968
16693,0.998
16694,0.999
16695,1
16696,0.806
16697,1
16698,1
16699,0.998
16700,0.999
16701,1
16702,0.999
16703,1
16704,0.639
16705,1
16706,1
16707,0.848
16708,0.997
16709,1
16710,1
16711,0.999
16712,0.998
16713,0.998
16714,1
16715,0.328
16716,0.995
16717,1
16718,0.992
16719,0.986
16720,0.917
16721,0.716
16722,0.987
16723,0.998
16724,0.865
16725,1
16726,0.38
16727,0.982
16728,1
16729,1
16730,1
16731,0.998
16732,1
16733,1
16734,0.996
16735,1
16736,0.999
16737,1
16738,0.995
16739,1
16740,0.988
16741,1
16742,1
16743,1
16744,1
16745,1
16746,1
16747,0.996
16748,0.212
16749,0.866
16750,0.915
16751,1
16752,1
16753,1
16754,1
16755,1
16756,1
16757,1
16758,1
16759,1
16760,0.452
16761,1
16762,0.811
16763,0.919
16764,1
16765,1
16766,0.957
16767,1
16768,1
16769,1
16770,1
16771,0.953
16772,0.938
16773,0.941
16774,1
16775,0.991
16776,0.998
16777,0.982
16778,1
16779,1
16780,1
16781,1
16782,0.999
16783,0.997
16784,1
16785,1
16786,1
16787,1
16788,1
16789,1
16790,1
16791,0.019
16792,1
16793,0.994
16794,0.991
16795,1
16796,0.999
16797,1
16798,0.868
16799,1
16800,1
16801,1
16802,1
16803,1
16804,1
16805,1
16806,1
16807,0.995
16808,0.997
16809,1
16810,0.825
16811,0.99
16812,1
16813,1
16814,1
16815,1
16816,1
16817,0.999
16818,1
16819,1
16820,1
16821,0.999
16822,1
16823,1
16824,1
16825,1
16826,1
16827,0.966
16828,0.99
16829,0.999
16830,1
16831,0.973
16832,1
16833,1
16834,0.899
16835,0.599
16836,1
16837,1
16838,1
16839,0.995
16840,1
16841,0.993
16842,0.999
16843,0.92
16844,1
16845,1
16846,0.987
16847,0.902
16848,1
16849,0.991
16850,1
16851,1
16852,0.985
16853,0.988
16854,0.654
16855,0.998
16856,0.991
16857,1
16858,0.994
16859,0.998
16860,1
16861,0.991
16862,0.991
16863,1
16864,1
16865,1
16866,1
16867,0.999
16868,1
16869,0.999
16870,1
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,0.904
16878,1
16879,0.43
16880,1
16881,1
16882,1
16883,1
16884,1
16885,1
16886,1
16887,1
16888,1
16889,0.962
16890,0.997
16891,1
16892,1
16893,0.99
16894,0.999
16895,1
16896,0.994
16897,1
16898,0.918
16899,1
16900,1
16901,0.994
16902,1
16903,0.993
16904,1
16905,0.999
16906,1
16907,0.984
16908,0.977
16909,1
16910,0.997
16911,1
16912,0.863
16913,0.99
16914,1
16915,0.949
16916,1
16917,1
16918,0.997
16919,0.842
16920,1
16921,0.997
16922,1
16923,1
16924,0.992
16925,1
16926,1
16927,0.994
16928,1
16929,1
16930,1
16931,1
16932,0.998
16933,0.984
16934,1
16935,1
16936,0.646
16937,1
16938,1
16939,1
16940,1
16941,1
16942,0.901
16943,1
16944,1
16945,1
16946,1
16947,0.998
16948,1
16949,0.908
16950,1
16951,0.731
16952,0.91
16953,1
16954,1
16955,0.998
16956,1
16957,1
16958,1
16959,1
16960,0.997
16961,1
16962,1
16963,1
16964,1
16965,1
16966,0.999
16967,1
16968,1
16969,1
16970,1
16971,1
16972,0.912
16973,1
16974,0.908
16975,1
16976,0.935
16977,0.804
16978,1
16979,1
16980,1
16981,1
16982,1
16983,1
16984,0.945
16985,1
16986,1
16987,0.981
16988,0.921
16989,0.999
16990,0.995
16991,1
16992,1
16993,0.793
16994,1
16995,0.608
16996,0.998
16997,0.999
16998,0.66
16999,0.998
17000,1
17001,1
17002,1
17003,0.999
17004,0.993
17005,0.999
17006,1
17007,0.992
17008,1
17009,0.999
17010,1
17011,1
17012,1
17013,0.91
17014,1
17015,1
17016,1
17017,0.999
17018,1
17019,0.934
17020,1
17021,1
17022,1
17023,1
17024,0.996
17025,1
17026,1
17027,1
17028,1
17029,1
17030,1
17031,0.997
17032,0.999
17033,1
17034,1
17035,1
17036,0.183
17037,1
17038,0.995
17039,1
17040,0.998
17041,1
17042,1
17043,1
17044,0.999
17045,0.998
17046,1
17047,0.997
17048,1
17049,0.992
17050,1
17051,0.924
17052,0.999
17053,0.999
17054,1
17055,1
17056,1
17057,1
17058,1
17059,1
17060,1
17061,0.999
17062,0.304
17063,1
17064,1
17065,0.537
17066,1
17067,1
17068,1
17069,1
17070,1
17071,1
17072,1
17073,1
17074,0.995
17075,1
17076,0.989
17077,1
17078,1
17079,1
17080,0.1
17081,1
17082,1
17083,1
17084,0.986
17085,1
17086,1
17087,1
17088,1
17089,1
17090,0.997
17091,1
17092,1
17093,0.703
17094,1
17095,1
17096,1
17097,0.995
17098,0.988
17099,0.996
17100,1
17101,0.984
17102,1
17103,1
17104,0.957
17105,0.996
17106,0.999
17107,1
17108,1
17109,1
17110,0.992
17111,0.999
17112,1
17113,1
17114,1
17115,0.999
17116,1
17117,1
17118,0.994
17119,1
17120,0.872
17121,1
17122,1
17123,1
17124,0.32
17125,1
17126,0.501
17127,1
17128,0.878
17129,1
17130,1
17131,1
17132,1
17133,0.995
17134,1
17135,1
17136,1
17137,0.949
17138,0.744
17139,0.273
17140,1
17141,1
17142,1
17143,0.999
17144,0.626
17145,1
17146,0.998
17147,1
17148,0.997
17149,0.992
17150,1
17151,1
17152,0.763
17153,1
17154,1
17155,1
17156,0.702
17157,0.958
17158,0.997
17159,1
17160,0.998
17161,1
17162,1
17163,1
17164,0.92
17165,0.984
17166,0.652
17167,0.999
17168,1
17169,1
17170,1
17171,1
17172,1
17173,0.997
17174,1
17175,0.999
17176,0.99
17177,0.998
17178,1
17179,1
17180,1
17181,0.999
17182,0.996
17183,0.988
17184,1
17185,0.995
17186,0.957
17187,1
17188,1
17189,1
17190,1
17191,1
17192,1
17193,1
17194,0.999
17195,0.983
17196,1
17197,1
17198,0.995
17199,1
17200,1
17201,0.837
17202,0.998
17203,0.999
17204,1
17205,1
17206,0.998
17207,0.993
17208,0.995
17209,1
17210,0.976
17211,1
17212,0.953
17213,1
17214,1
17215,1
17216,0.09
17217,0.991
17218,1
17219,0.997
17220,0.373
17221,0.969
17222,0.999
17223,0.987
17224,0.998
17225,1
17226,1
17227,0.979
17228,0.997
17229,1
17230,0.999
17231,1
17232,1
17233,0.999
17234,1
17235,0.997
17236,1
17237,0.208
17238,1
17239,0.578
17240,1
17241,0.816
17242,1
17243,0.322
17244,0.569
17245,1
17246,0.998
17247,0.997
17248,0.991
17249,1
17250,1
17251,1
17252,1
17253,0.992
17254,1
17255,0.978
17256,1
17257,1
17258,0.628
17259,1
17260,1
17261,0.991
17262,1
17263,1
17264,1
17265,1
17266,1
17267,1
17268,1
17269,1
17270,0.999
17271,0.928
17272,0.997
17273,1
17274,1
17275,0.998
17276,0.019
17277,1
17278,1
17279,1
17280,0.997
17281,1
17282,0.999
17283,1
17284,0.993
17285,1
17286,0.996
17287,1
17288,1
17289,1
17290,1
17291,1
17292,1
17293,1
17294,1
17295,0.854
17296,0.973
17297,0.999
17298,1
17299,1
17300,1
17301,1
17302,1
17303,1
17304,1
17305,1
17306,0.997
17307,1
17308,1
17309,1
17310,1
17311,1
17312,1
17313,1
17314,0.987
17315,1
17316,0.982
17317,0.945
17318,0.907
17319,1
17320,1
17321,1
17322,1
17323,0.921
17324,1
17325,1
17326,0.964
17327,1
17328,1
17329,0.998
17330,1
17331,0.993
17332,1
17333,1
17334,0.886
17335,1
17336,1
17337,0.936
17338,0.999
17339,0.999
17340,0.992
17341,0.997
17342,1
17343,0.986
17344,0.993
17345,1
17346,1
17347,1
17348,0.594
17349,0.931
17350,0.997
17351,1
17352,0.984
17353,1
17354,0.999
17355,0.999
17356,0.987
17357,1
17358,0.999
17359,1
17360,0.997
17361,1
17362,1
17363,1
17364,1
17365,0.998
17366,0.843
17367,0.912
17368,1
17369,0.984
17370,1
17371,0.987
17372,1
17373,0.999
17374,1
17375,1
17376,1
17377,0.996
17378,1
17379,0.993
17380,1
17381,0.999
17382,1
17383,0.938
17384,0.993
17385,0.993
17386,1
17387,1
17388,1
17389,0.996
17390,0.994
17391,1
17392,1
17393,0.987
17394,0.99
17395,1
17396,1
17397,0.998
17398,0.998
17399,1
17400,1
17401,1
17402,1
17403,1
17404,1
17405,0.999
17406,1
17407,0.394
17408,0.998
17409,0.921
17410,1
17411,1
17412,1
17413,1
17414,1
17415,0.583
17416,1
17417,1
17418,1
17419,0.996
17420,0.999
17421,0.897
17422,1
17423,1
17424,1
17425,0.997
17426,0.936
17427,1
17428,1
17429,1
17430,1
17431,0.98
17432,0.913
17433,1
17434,1
17435,0.998
17436,1
17437,0.94
17438,1
17439,1
17440,0.996
17441,1
17442,1
17443,1
17444,0.999
17445,1
17446,1
17447,1
17448,1
17449,0.999
17450,1
17451,1
17452,0.771
17453,1
17454,0.998
17455,0.999
17456,1
17457,1
17458,1
17459,0.982
17460,1
17461,0.411
17462,0.007
17463,0.995
17464,1
17465,1
17466,1
17467,1
17468,0.998
17469,0.997
17470,1
17471,1
17472,0.994
17473,0.798
17474,1
17475,0.92
17476,1
17477,1
17478,0.649
17479,1
17480,1
17481,1
17482,0.811
17483,1
17484,0.989
17485,0.999
17486,0.963
17487,1
17488,1
17489,1
17490,1
17491,0.468
17492,0.938
17493,0.989
17494,0.97
17495,1
17496,1
17497,1
17498,0.996
17499,1
17500,1
17501,1
17502,1
17503,0.982
17504,0.97
17505,1
17506,1
17507,0.99
17508,1
17509,1
17510,1
17511,1
17512,0.988
17513,0.991
17514,1
17515,0.742
17516,0.993
17517,1
17518,0.993
17519,0.994
17520,0.991
17521,1
17522,1
17523,1
17524,1
17525,0.999
17526,0.997
17527,1
17528,0.989
17529,0.94
17530,1
17531,0.95
17532,0.998
17533,0.956
17534,1
17535,1
17536,1
17537,1
17538,1
17539,1
17540,1
17541,0.844
17542,1
17543,1
17544,0.945
17545,1
17546,1
17547,1
17548,1
17549,1
17550,1
17551,1
17552,1
17553,1
17554,1
17555,0.992
17556,0.796
17557,0.998
17558,1
17559,0.958
17560,0.99
17561,1
17562,0.997
17563,1
17564,1
17565,1
17566,0.997
17567,0.999
17568,0.991
17569,0.994
17570,1
17571,1
17572,1
17573,1
17574,0.391
17575,0.989
17576,1
17577,1
17578,1
17579,0.995
17580,1
17581,0.995
17582,0.997
17583,0.57
17584,0.994
17585,0.99
17586,1
17587,1
17588,0.999
17589,0.188
17590,1
17591,0.973
17592,1
17593,1
17594,0.999
17595,1
17596,0.993
17597,0.827
17598,0.254
17599,1
17600,0.076
17601,0.993
17602,1
17603,0.858
17604,1
17605,0.914
17606,1
17607,0.999
17608,0.999
17609,0.999
17610,0.995
17611,0.994
17612,0.996
17613,1
17614,1
17615,1
17616,0.999
17617,0.995
17618,1
17619,0.998
17620,1
17621,1
17622,1
17623,0.996
17624,1
17625,1
17626,1
17627,0.999
17628,1
17629,1
17630,1
17631,1
17632,1
17633,1
17634,0.972
17635,0.498
17636,0.801
17637,0.997
17638,1
17639,1
17640,1
17641,0.999
17642,1
17643,1
17644,1
17645,1
17646,0.999
17647,0.993
17648,1
17649,1
17650,1
17651,1
17652,1
17653,1
17654,1
17655,1
17656,1
17657,0.997
17658,0.984
17659,1
17660,0.998
17661,1
17662,0.999
17663,0.999
17664,0.812
17665,1
17666,1
17667,1
17668,1
17669,1
17670,0.995
17671,0.987
17672,0.956
17673,1
17674,1
17675,0.992
17676,1
17677,1
17678,1
17679,0.631
17680,1
17681,1
17682,1
17683,0.997
17684,1
17685,0.999
17686,1
17687,1
17688,1
17689,0.923
17690,1
17691,1
17692,0.988
17693,1
17694,0.978
17695,1
17696,1
17697,1
17698,0.978
17699,1
17700,1
17701,1
17702,0.825
17703,0.999
17704,0.995
17705,0.869
17706,0.972
17707,0.997
17708,1
17709,0.997
17710,1
17711,1
17712,1
17713,0.996
17714,1
17715,1
17716,1
17717,0.13
17718,1
17719,1
17720,0.999
17721,1
17722,0.48
17723,0.934
17724,1
17725,1
17726,1
17727,0.999
17728,1
17729,0.953
17730,0.987
17731,1
17732,1
17733,1
17734,1
17735,1
17736,1
17737,1
17738,1
17739,0.989
17740,0.963
17741,1
17742,0.083
17743,0.999
17744,1
17745,1
17746,1
17747,1
17748,1
17749,1
17750,1
17751,0.994
17752,1
17753,0.973
17754,1
17755,0.662
17756,0.993
17757,1
17758,0.815
17759,1
17760,0.993
17761,0.959
17762,1
17763,0.846
17764,1
17765,1
17766,1
17767,0.999
17768,1
17769,0.996
17770,0.99
17771,1
17772,1
17773,0.899
17774,1
17775,1
17776,0.731
17777,1
17778,1
17779,0.991
17780,1
17781,1
17782,1
17783,0.986
17784,0.973
17785,1
17786,0.997
17787,1
17788,1
17789,1
17790,0.996
17791,0.282
17792,0.999
17793,0.884
17794,1
17795,1
17796,0.994
17797,1
17798,1
17799,1
17800,1
17801,0.954
17802,1
17803,0.99
17804,0.368
17805,0.999
17806,0.993
17807,1
17808,1
17809,1
17810,0.934
17811,1
17812,0.399
17813,0.999
17814,1
17815,1
17816,1
17817,1
17818,0.995
17819,1
17820,0.999
17821,1
17822,0.01
17823,0.999
17824,1
17825,1
17826,0.99
17827,1
17828,1
17829,0.749
17830,0.964
17831,0.946
17832,0.994
17833,1
17834,0.99
17835,1
17836,1
17837,0.989
17838,1
17839,1
17840,1
17841,0.956
17842,1
17843,0.995
17844,1
17845,1
17846,1
17847,0.979
17848,1
17849,1
17850,1
17851,1
17852,1
17853,0.999
17854,0.998
17855,0.992
17856,0.862
17857,0.996
17858,1
17859,0.853
17860,1
17861,1
17862,0.997
17863,1
17864,0.998
17865,1
17866,0.998
17867,1
17868,1
17869,0.996
17870,0.995
17871,1
17872,1
17873,0.999
17874,1
17875,0.997
17876,0.996
17877,1
17878,1
17879,1
17880,1
17881,1
17882,0.998
17883,0.999
17884,1
17885,1
17886,0.998
17887,0.048
17888,0.995
17889,0.497
17890,1
17891,1
17892,1
17893,0.999
17894,1
17895,1
17896,0.438
17897,1
17898,1
17899,0.993
17900,1
17901,1
17902,1
17903,0.99
17904,1
17905,0.998
17906,1
17907,1
17908,0.834
17909,0.995
17910,0.982
17911,0.991
17912,1
17913,0.998
17914,1
17915,1
17916,1
17917,0.996
17918,1
17919,0.455
17920,0.991
17921,1
17922,0.993
17923,1
17924,1
17925,1
17926,1
17927,1
17928,1
17929,1
17930,1
17931,1
17932,1
17933,1
17934,1
17935,1
17936,1
17937,1
17938,1
17939,0.999
17940,0.987
17941,1
17942,1
17943,0.972
17944,1
17945,1
17946,1
17947,1
17948,0.999
17949,0.998
17950,0.868
17951,1
17952,1
17953,0.997
17954,1
17955,1
17956,1
17957,1
17958,0.773
17959,1
17960,1
17961,1
17962,0.998
17963,1
17964,1
17965,1
17966,0.999
17967,1
17968,1
17969,0.963
17970,1
17971,1
17972,1
17973,1
17974,1
17975,0.793
17976,1
17977,1
17978,1
17979,1
17980,1
17981,1
17982,0.412
17983,1
17984,1
17985,1
17986,0.998
17987,0.996
17988,1
17989,0.993
17990,0.996
17991,0.999
17992,1
17993,0.833
17994,0.999
17995,0.857
17996,0.611
17997,0.768
17998,1
17999,0.999
18000,1
18001,0.996
18002,1
18003,1
18004,0.994
18005,0.999
18006,0.997
18007,0.68
18008,1
18009,0.981
18010,1
18011,0.997
18012,0.922
18013,0.999
18014,1
18015,1
18016,0.952
18017,1
18018,0.471
18019,0.992
18020,1
18021,0.998
18022,1
18023,1
18024,0.59
18025,1
18026,1
18027,1
18028,0.995
18029,0.988
18030,1
18031,0.992
18032,0.743
18033,1
18034,0.992
18035,0.981
18036,1
18037,0.999
18038,1
18039,1
18040,0.996
18041,0.887
18042,1
18043,0.993
18044,1
18045,0.999
18046,0.93
18047,0.993
18048,1
18049,0.996
18050,1
18051,0.999
18052,0.915
18053,1
18054,0.953
18055,0.971
18056,0.839
18057,0.995
18058,1
18059,0.999
18060,1
18061,1
18062,0.744
18063,1
18064,0.997
18065,1
18066,1
18067,0.999
18068,0.977
18069,1
18070,0.999
18071,0.998
18072,1
18073,1
18074,1
18075,0.998
18076,1
18077,0.99
18078,1
18079,0.987
18080,1
18081,1
18082,0.999
18083,1
18084,1
18085,1
18086,0.916
18087,1
18088,0.999
18089,0.918
18090,1
18091,0.98
18092,0.999
18093,0.996
18094,0.997
18095,1
18096,1
18097,0.993
18098,1
18099,0.995
18100,0.999
18101,1
18102,1
18103,1
18104,1
18105,1
18106,1
18107,1
18108,0.646
18109,1
18110,0.995
18111,1
18112,1
18113,1
18114,1
18115,0.856
18116,0.983
18117,1
18118,1
18119,0.999
18120,0.984
18121,1
18122,0.5
18123,1
18124,0.999
18125,0.988
18126,0.89
18127,1
18128,1
18129,1
18130,0.999
18131,1
18132,1
18133,1
18134,1
18135,0.999
18136,0.999
18137,0.961
18138,1
18139,1
18140,1
18141,0.994
18142,1
18143,0.98
18144,1
18145,1
18146,1
18147,1
18148,0.428
18149,1
18150,0.998
18151,1
18152,1
18153,1
18154,0.994
18155,1
18156,1
18157,1
18158,0.321
18159,1
18160,0.97
18161,0.967
18162,0.998
18163,1
18164,1
18165,1
18166,1
18167,0.189
18168,0.841
18169,1
18170,1
18171,1
18172,1
18173,1
18174,1
18175,0.999
18176,1
18177,1
18178,1
18179,1
18180,1
18181,0.999
18182,0.956
18183,1
18184,1
18185,1
18186,1
18187,1
18188,0.914
18189,1
18190,0.998
18191,0.595
18192,1
18193,1
18194,0.996
18195,1
18196,1
18197,0.936
18198,1
18199,1
18200,0.969
18201,1
18202,0.999
18203,1
18204,1
18205,1
18206,0.738
18207,0.997
18208,1
18209,0.997
18210,1
18211,0.982
18212,1
18213,1
18214,1
18215,1
18216,0.994
18217,1
18218,1
18219,1
18220,1
18221,0.999
18222,1
18223,0.999
18224,0.976
18225,1
18226,0.92
18227,1
18228,0.998
18229,0.757
18230,1
18231,0.996
18232,0.899
18233,0.916
18234,1
18235,1
18236,1
18237,1
18238,1
18239,0.977
18240,0.972
18241,1
18242,0.188
18243,0.999
18244,1
18245,1
18246,0.999
18247,1
18248,0.996
18249,1
18250,0.993
18251,1
18252,1
18253,1
18254,1
18255,0.998
18256,1
18257,0.719
18258,1
18259,1
18260,0.992
18261,1
18262,1
18263,0.998
18264,1
18265,0.993
18266,1
18267,1
18268,0.989
18269,1
18270,1
18271,1
18272,1
18273,0.909
18274,1
18275,0.93
18276,0.999
18277,1
18278,1
18279,0.995
18280,0.99
18281,0.998
18282,0.993
18283,0.999
18284,1
18285,1
18286,0.998
18287,1
18288,1
18289,1
18290,1
18291,1
18292,1
18293,0.996
18294,0.931
18295,1
18296,1
18297,0.749
18298,1
18299,0.235
18300,1
18301,1
18302,0.975
18303,1
18304,1
18305,0.997
18306,1
18307,0.666
18308,0.991
18309,1
18310,0.993
18311,1
18312,0.634
18313,0.358
18314,1
18315,0.994
18316,0.999
18317,1
18318,1
18319,0.979
18320,0.999
18321,0.998
18322,0.98
18323,1
18324,0.989
18325,1
18326,0.999
18327,0.734
18328,1
18329,1
18330,1
18331,1
18332,0.844
18333,1
18334,1
18335,0.999
18336,0.997
18337,1
18338,1
18339,1
18340,1
18341,1
18342,0.994
18343,0.996
18344,0.999
18345,0.912
18346,0.765
18347,1
18348,1
18349,1
18350,0.996
18351,0.999
18352,1
18353,0.996
18354,0.938
18355,1
18356,1
18357,1
18358,0.997
18359,0.993
18360,0.996
18361,1
18362,0.952
18363,0.994
18364,0.989
18365,1
18366,1
18367,0.619
18368,0.815
18369,1
18370,1
18371,1
18372,0.981
18373,0.998
18374,1
18375,1
18376,1
18377,0.954
18378,1
18379,1
18380,0.998
18381,1
18382,1
18383,1
18384,1
18385,0.997
18386,1
18387,1
18388,0.999
18389,0.998
18390,1
18391,0.999
18392,0.76
18393,0.996
18394,0.803
18395,0.991
18396,0.996
18397,0.993
18398,1
18399,0.992
18400,1
18401,1
18402,1
18403,1
18404,1
18405,0.984
18406,0.997
18407,1
18408,1
18409,0.597
18410,0.997
18411,1
18412,0.999
18413,0.95
18414,0.994
18415,1
18416,0.662
18417,1
18418,1
18419,0.992
18420,1
18421,1
18422,0.967
18423,0.999
18424,0.993
18425,0.908
18426,1
18427,0.997
18428,1
18429,1
18430,1
18431,1
18432,0.999
18433,1
18434,0.94
18435,1
18436,0.976
18437,1
18438,0.957
18439,0.997
18440,1
18441,1
18442,1
18443,0.999
18444,1
18445,0.869
18446,1
18447,1
18448,0.993
18449,0.992
18450,1
18451,1
18452,0.994
18453,0.93
18454,0.406
18455,1
18456,1
18457,1
18458,0.998
18459,0.995
18460,0.986
18461,1
18462,0.993
18463,1
18464,1
18465,1
18466,0.999
18467,1
18468,0.999
18469,0.997
18470,0.997
18471,1
18472,0.299
18473,1
18474,0.995
18475,1
18476,0.969
18477,1
18478,0.818
18479,1
18480,1
18481,1
18482,0.999
18483,0.79
18484,0.997
18485,0.639
18486,1
18487,1
18488,0.995
18489,1
18490,1
18491,0.996
18492,1
18493,1
18494,1
18495,1
18496,1
18497,1
18498,0.997
18499,0.999
18500,1
18501,1
18502,0.912
18503,1
18504,0.995
18505,1
18506,0.321
18507,1
18508,0.999
18509,1
18510,1
18511,0.92
18512,0.998
18513,1
18514,1
18515,1
18516,1
18517,1
18518,0.985
18519,0.56
18520,0.995
18521,0.678
18522,0.999
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18530,1
18531,0.992
18532,1
18533,0.998
18534,0.976
18535,0.999
18536,0.999
18537,0.791
18538,1
18539,1
18540,0.662
18541,1
18542,1
18543,0.973
18544,1
18545,1
18546,1
18547,1
18548,0.999
18549,0.273
18550,0.991
18551,0.997
18552,0.997
18553,1
18554,0.981
18555,1
18556,0.998
18557,0.997
18558,1
18559,1
18560,0.99
18561,1
18562,0.997
18563,1
18564,1
18565,1
18566,1
18567,0.985
18568,1
18569,0.997
18570,1
18571,1
18572,1
18573,1
18574,1
18575,1
18576,1
18577,1
18578,0.972
18579,1
18580,0.999
18581,1
18582,1
18583,1
18584,0.995
18585,1
18586,0.983
18587,0.969
18588,1
18589,1
18590,1
18591,1
18592,1
18593,1
18594,0.993
18595,1
18596,1
18597,1
18598,0.416
18599,0.997
18600,0.95
18601,1
18602,1
18603,0.997
18604,0.965
18605,0.902
18606,0.98
18607,1
18608,1
18609,1
18610,0.988
18611,1
18612,1
18613,1
18614,1
18615,1
18616,1
18617,0.996
18618,1
18619,1
18620,1
18621,1
18622,0.995
18623,0.775
18624,0.955
18625,1
18626,0.979
18627,0.999
18628,1
18629,1
18630,1
18631,1
18632,0.977
18633,0.995
18634,1
18635,1
18636,1
18637,0.999
18638,1
18639,1
18640,0.999
18641,0.886
18642,1
18643,1
18644,0.999
18645,0.989
18646,0.314
18647,0.995
18648,1
18649,0.997
18650,1
18651,1
18652,0.999
18653,0.912
18654,1
18655,0.945
18656,1
18657,1
18658,0.941
18659,1
18660,1
18661,1
18662,1
18663,1
18664,0.46
18665,0.498
18666,0.938
18667,0.995
18668,1
18669,0.999
18670,1
18671,0.999
18672,1
18673,0.709
18674,0.997
18675,1
18676,1
18677,1
18678,1
18679,0.999
18680,0.342
18681,1
18682,1
18683,1
18684,1
18685,0.975
18686,1
18687,1
18688,1
18689,0.302
18690,1
18691,1
18692,1
18693,0.999
18694,1
18695,0.884
18696,0.992
18697,1
18698,1
18699,1
18700,0.993
18701,1
18702,0.988
18703,0.996
18704,0.999
18705,1
18706,1
18707,1
18708,0.999
18709,0.995
18710,0.99
18711,1
18712,1
18713,1
18714,1
18715,1
18716,0.999
18717,0.998
18718,1
18719,1
18720,0.986
18721,1
18722,1
18723,1
18724,1
18725,1
18726,0.999
18727,1
18728,1
18729,1
18730,0.996
18731,0.993
18732,1
18733,0.162
18734,0.998
18735,1
18736,1
18737,1
18738,1
18739,0.998
18740,1
18741,0.933
18742,0.971
18743,0.992
18744,0.999
18745,0.677
18746,0.87
18747,1
18748,1
18749,1
18750,1
18751,0.998
18752,1
18753,0.996
18754,1
18755,0.966
18756,1
18757,1
18758,1
18759,0.986
18760,1
18761,1
18762,0.447
18763,1
18764,1
18765,1
18766,1
18767,0.988
18768,1
18769,0.994
18770,1
18771,1
18772,0.955
18773,1
18774,0.998
18775,1
18776,0.998
18777,0.748
18778,0.993
18779,1
18780,1
18781,1
18782,1
18783,1
18784,1
18785,1
18786,1
18787,1
18788,1
18789,1
18790,0.991
18791,0.981
18792,1
18793,1
18794,1
18795,1
18796,1
18797,1
18798,0.957
18799,0.012
18800,0.386
18801,1
18802,0.995
18803,1
18804,1
18805,1
18806,0.975
18807,0.842
18808,0.968
18809,1
18810,0.997
18811,1
18812,1
18813,1
18814,1
18815,1
18816,0.999
18817,0.993
18818,0.999
18819,1
18820,1
18821,0.999
18822,1
18823,0.836
18824,0.27
18825,1
18826,0.997
18827,0.996
18828,0.955
18829,1
18830,1
18831,1
18832,1
18833,1
18834,1
18835,1
18836,1
18837,0.113
18838,1
18839,1
18840,1
18841,1
18842,0.998
18843,1
18844,1
18845,1
18846,1
18847,1
18848,0.999
18849,1
18850,1
18851,0.959
18852,1
18853,1
18854,0.996
18855,1
18856,1
18857,0.999
18858,0.997
18859,1
18860,0.993
18861,0.976
18862,1
18863,0.743
18864,1
18865,0.999
18866,1
18867,0.999
18868,1
18869,0.997
18870,1
18871,1
18872,1
18873,0.998
18874,1
18875,0.999
18876,1
18877,1
18878,1
18879,1
18880,0.82
18881,1
18882,1
18883,0.997
18884,1
18885,0.994
18886,0.994
18887,1
18888,1
18889,0.999
18890,0.997
18891,1
18892,1
18893,1
18894,0.998
18895,0.979
18896,0.996
18897,0.438
18898,0.464
18899,1
18900,0.999
18901,0.669
18902,0.822
18903,1
18904,0.906
18905,0.997
18906,0.995
18907,1
18908,1
18909,0.998
18910,0.955
18911,1
18912,1
18913,1
18914,0.59
18915,0.816
18916,0.984
18917,1
18918,0.847
18919,0.992
18920,1
18921,0.974
18922,1
18923,1
18924,1
18925,0.988
18926,0.999
18927,0.996
18928,1
18929,1
18930,0.193
18931,0.916
18932,1
18933,0.997
18934,0.999
18935,0.066
18936,1
18937,1
18938,1
18939,0.986
18940,1
18941,0.999
18942,1
18943,1
18944,1
18945,0.88
18946,1
18947,0.933
18948,1
18949,0.994
18950,0.996
18951,1
18952,0.996
18953,0.96
18954,1
18955,1
18956,0.996
18957,1
18958,1
18959,0.997
18960,0.99
18961,1
18962,0.858
18963,1
18964,1
18965,0.999
18966,1
18967,1
18968,1
18969,1
18970,0.999
18971,1
18972,1
18973,0.99
18974,0.731
18975,0.999
18976,0.986
18977,1
18978,1
18979,1
18980,1
18981,1
18982,1
18983,1
